City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
526,Stokmarknes,NO,2021-10-24 22:00:38,68.5646,14.9108,39.49,96,100,8.72,light rain
527,Balsas,BR,2021-10-24 22:00:28,-7.5325,-46.0356,83.34,58,43,3.89,scattered clouds
528,Kurumkan,RU,2021-10-24 21:59:47,54.3,110.3,34.83,92,100,4.56,light rain
529,Benguela,AO,2021-10-24 21:56:18,-12.5763,13.4055,74.95,71,100,4.76,overcast clouds
530,Oyama,JP,2021-10-24 22:00:39,36.3,139.8,55.58,59,42,3.74,scattered clouds
531,Saldanha,ZA,2021-10-24 22:00:03,-33.0117,17.9442,58.75,78,0,16.13,clear sky
532,Segovia,ES,2021-10-24 22:00:40,41.1667,-4.0,49.42,40,0,3.94,clear sky
533,Kovdor,RU,2021-10-24 22:00:40,67.5662,30.4758,14.47,96,84,2.37,broken clouds
534,Fully,CH,2021-10-24 22:00:41,46.1385,7.1147,52.66,66,77,4.61,broken clouds
535,Doha,QA,2021-10-24 21:59:24,25.2867,51.5333,84.09,78,0,1.14,clear sky
536,Kungurtug,RU,2021-10-24 22:00:41,50.5994,97.5228,28.74,71,76,1.7,broken clouds
537,Bhatapara,IN,2021-10-24 22:00:42,21.7333,81.9333,67.46,70,4,3.24,clear sky
538,Carbonear,CA,2021-10-24 22:00:43,47.7332,-53.2148,56.52,80,91,24.54,overcast clouds
539,Iquique,CL,2021-10-24 21:59:41,-20.2208,-70.1431,64.44,72,32,2.17,scattered clouds
540,Ropczyce,PL,2021-10-24 22:00:43,50.0523,21.6089,35.24,75,75,6.17,broken clouds
541,Mogadishu,SO,2021-10-24 22:00:44,2.0371,45.3438,79.57,80,24,13.85,few clouds
542,Kimbe,PG,2021-10-24 22:00:44,-5.5502,150.1429,83.21,72,72,1.21,broken clouds
543,Vysokogornyy,RU,2021-10-24 22:00:45,50.1167,139.15,29.5,88,18,3.38,few clouds
544,Pacifica,US,2021-10-24 22:00:45,37.6138,-122.4869,64.53,94,90,17.0,moderate rain
545,Nara,JP,2021-10-24 21:57:40,34.6851,135.8049,60.91,75,100,4.94,moderate rain
546,Betanzos,ES,2021-10-24 22:00:46,43.2804,-8.2147,60.67,89,20,5.75,few clouds
547,Port Macquarie,AU,2021-10-24 22:00:46,-31.4333,152.9167,68.9,68,47,3.51,scattered clouds
548,Namatanai,PG,2021-10-24 21:55:53,-3.6667,152.4333,82.94,71,91,5.91,overcast clouds
549,Komsomolskiy,UZ,2021-10-24 21:59:36,40.4272,71.7189,44.02,56,0,5.75,clear sky
550,Avera,US,2021-10-24 21:57:57,33.194,-82.5271,76.71,50,94,4.56,overcast clouds
551,Zhangjiakou,CN,2021-10-24 22:00:47,40.81,114.8794,45.27,51,100,0.54,overcast clouds
552,Yatou,CN,2021-10-24 22:00:48,37.15,122.3833,51.17,82,0,2.17,clear sky
553,Shimoda,JP,2021-10-24 22:00:48,34.6667,138.95,62.71,65,92,14.09,overcast clouds
554,Nemuro,JP,2021-10-24 22:00:48,43.3236,145.575,50.31,77,0,4.27,clear sky
555,Nyakabindi,TZ,2021-10-24 22:00:49,-2.6333,33.9833,72.0,63,35,4.25,scattered clouds
556,Birao,CF,2021-10-24 22:00:49,10.2849,22.7882,77.52,42,100,2.33,overcast clouds
557,Sandur,IN,2021-10-24 22:00:21,15.1,76.55,73.42,79,100,4.03,overcast clouds
558,Maldonado,UY,2021-10-24 22:00:50,-34.6667,-54.9167,69.22,66,0,9.13,clear sky
559,Mosquera,CO,2021-10-24 22:00:50,4.7059,-74.2302,59.09,88,75,9.22,thunderstorm with rain
560,Muisne,EC,2021-10-24 21:58:58,0.6,-80.0333,77.05,82,92,10.36,overcast clouds
561,Fallon,US,2021-10-24 22:00:51,39.4735,-118.7774,59.92,91,100,27.02,moderate rain
562,Obo,CF,2021-10-24 22:00:51,5.3998,26.4869,71.19,89,35,2.89,scattered clouds
563,Novaya Lyalya,RU,2021-10-24 22:00:52,59.055,60.599,36.12,97,100,5.08,overcast clouds
564,Bowmore,US,2021-10-24 22:00:53,34.9421,-79.3031,79.75,53,78,5.77,broken clouds
565,Constantine,DZ,2021-10-24 21:57:03,36.365,6.6147,56.61,88,40,10.36,scattered clouds
566,Suntar,RU,2021-10-24 22:00:53,62.1444,117.6319,33.78,98,100,6.53,light rain
567,Esil,KZ,2021-10-24 22:00:54,51.9556,66.4042,46.06,48,97,14.27,overcast clouds
568,Teavaro,PF,2021-10-24 22:00:54,-17.5,-149.7667,76.48,88,75,11.5,moderate rain
569,Sioux Lookout,CA,2021-10-24 22:00:54,50.1001,-91.917,39.58,61,78,6.42,broken clouds
570,Tarancon,ES,2021-10-24 22:00:55,40.0085,-3.0073,58.5,36,0,1.61,clear sky
571,Labuan,MY,2021-10-24 22:00:55,5.2767,115.2417,77.16,83,100,10.4,overcast clouds
572,Cap Malheureux,MU,2021-10-24 21:57:25,-19.9842,57.6142,75.47,70,70,5.99,broken clouds
573,Inhambane,MZ,2021-10-24 22:00:56,-23.865,35.3833,72.93,90,100,4.09,light rain
574,Leningradskiy,RU,2021-10-24 22:00:56,69.3833,178.4167,8.08,91,100,6.71,overcast clouds
575,Konongo,GH,2021-10-24 22:00:57,6.6167,-1.2167,72.45,98,100,2.01,overcast clouds
576,Huntsville,US,2021-10-24 21:59:28,34.7304,-86.5861,73.53,64,1,1.01,clear sky
577,Buala,SB,2021-10-24 21:58:45,-8.145,159.5921,84.06,71,18,0.34,few clouds
578,Lagoa,PT,2021-10-24 21:58:09,39.05,-27.9833,66.09,74,18,9.98,few clouds
579,Touba,CI,2021-10-24 21:59:11,8.2833,-7.6833,72.28,92,100,2.89,light rain
580,Saint-Augustin,CA,2021-10-24 21:57:17,51.226,-58.6502,44.98,87,100,25.3,overcast clouds
581,Mahajanga,MG,2021-10-24 22:00:58,-15.7167,46.3167,75.22,88,40,3.44,scattered clouds
582,Tarbagatay,RU,2021-10-24 22:00:59,51.4803,107.3602,24.33,85,20,4.09,few clouds
583,Omboue,GA,2021-10-24 22:00:59,-1.5746,9.2618,77.38,86,95,5.91,overcast clouds
584,Zhoukou,CN,2021-10-24 22:01:00,33.6333,114.6333,52.81,64,83,2.93,light rain
585,Xuzhou,CN,2021-10-24 22:01:00,34.1805,117.1571,53.1,69,2,1.59,light rain
586,Norman Wells,CA,2021-10-24 22:01:00,65.282,-126.8329,23.04,93,90,4.61,overcast clouds
587,Hirado,JP,2021-10-24 22:01:01,33.3597,129.5531,60.15,55,100,1.79,overcast clouds
588,Izumo,JP,2021-10-24 22:01:02,35.3667,132.7667,49.89,87,75,8.05,broken clouds
589,Ruyigi,BI,2021-10-24 22:01:03,-3.45,30.3167,63.77,72,23,3.24,few clouds
590,Satipo,PE,2021-10-24 22:01:04,-11.2522,-74.6386,80.91,71,99,4.61,overcast clouds
591,Yeppoon,AU,2021-10-24 21:57:32,-23.1333,150.7333,76.78,64,42,1.72,scattered clouds
592,Gigmoto,PH,2021-10-24 22:01:04,13.7796,124.39,79.05,86,98,4.09,very heavy rain
593,Porto Novo,BJ,2021-10-24 21:58:20,6.4965,2.6036,80.42,83,45,4.76,scattered clouds
594,Mao,ES,2021-10-24 21:57:54,39.8885,4.2658,64.96,94,20,6.91,few clouds
595,Shimada,JP,2021-10-24 22:01:05,34.8167,138.1833,61.59,55,75,9.22,light rain
596,Bandarbeyla,SO,2021-10-24 22:01:06,9.4942,50.8122,78.21,75,18,5.41,few clouds
597,Birin,NP,2021-10-24 22:01:06,26.8865,88.0718,55.6,84,46,3.44,scattered clouds
598,Severo-Yeniseyskiy,RU,2021-10-24 21:57:38,60.3725,93.0408,32.5,91,100,12.01,light snow
599,Ponazyrevo,RU,2021-10-24 22:01:07,58.3578,46.3142,31.12,92,100,10.11,light snow
600,Chenzhou,CN,2021-10-24 22:01:07,25.8,113.0333,52.81,94,2,0.34,clear sky
601,Charleston,US,2021-10-24 21:59:26,32.7766,-79.9309,77.34,77,1,3.0,clear sky
602,Pokhara,NP,2021-10-24 21:59:16,28.2333,83.9833,59.97,64,0,6.53,clear sky
603,Filadelfia,US,2021-10-24 21:57:56,39.9523,-75.1638,61.27,70,87,1.01,overcast clouds
604,Tulsipur,NP,2021-10-24 22:01:08,28.131,82.2973,62.91,78,0,4.43,clear sky
605,Magadan,RU,2021-10-24 22:01:09,59.5667,150.8,26.74,72,100,6.11,overcast clouds
606,Tomaszow Mazowiecki,PL,2021-10-24 22:01:09,51.5313,20.0086,39.49,73,75,7.07,broken clouds
607,Karpogory,RU,2021-10-24 22:01:10,64.0019,44.4451,26.37,90,74,10.31,broken clouds
608,Taybad,IR,2021-10-24 22:01:10,34.74,60.7756,53.17,24,5,5.23,clear sky
609,Rio Gallegos,AR,2021-10-24 22:01:11,-51.6226,-69.2181,45.97,30,43,26.19,scattered clouds
610,Ewa Beach,US,2021-10-24 22:01:11,21.3156,-158.0072,83.08,61,75,11.99,broken clouds
611,Broome,US,2021-10-24 21:56:58,42.2506,-75.833,53.38,78,100,3.0,overcast clouds
612,Nelson Bay,AU,2021-10-24 22:01:12,-32.7167,152.15,68.29,70,22,1.99,few clouds
613,Westport,US,2021-10-24 22:01:00,41.1415,-73.3579,58.08,68,97,1.01,overcast clouds
614,Camacari,BR,2021-10-24 22:00:50,-12.6975,-38.3242,80.37,87,73,9.86,broken clouds
615,Gouyave,GD,2021-10-24 22:01:13,12.1646,-61.7296,81.3,76,98,19.8,overcast clouds
616,Weatherford,US,2021-10-24 22:01:13,32.7593,-97.7972,90.45,51,1,1.01,clear sky
617,Tabas,IR,2021-10-24 22:01:14,33.5959,56.9244,66.85,16,94,4.41,overcast clouds
618,Vega De Alatorre,MX,2021-10-24 22:01:14,20.0333,-96.6333,81.54,80,58,4.12,broken clouds
619,Gimli,CA,2021-10-24 22:01:15,50.6336,-96.9907,43.05,52,6,9.08,clear sky
620,El Salto,MX,2021-10-24 21:59:32,20.3333,-104.5,77.65,38,100,4.92,overcast clouds
621,Canto Do Buriti,BR,2021-10-24 22:01:15,-8.11,-42.9444,83.68,64,98,2.62,overcast clouds
622,Koplik,AL,2021-10-24 22:01:16,42.2136,19.4364,51.4,54,7,6.44,clear sky
623,Horqueta,PY,2021-10-24 22:01:16,-23.3428,-57.0597,68.79,62,0,4.23,clear sky
624,Behshahr,IR,2021-10-24 21:58:15,36.6923,53.5526,53.55,57,5,3.02,clear sky
625,Elliot Lake,CA,2021-10-24 22:01:17,46.3834,-82.6331,39.09,77,89,6.26,overcast clouds
626,North Platte,US,2021-10-24 22:01:18,41.1239,-100.7654,61.0,52,30,8.01,scattered clouds
627,Lahij,YE,2021-10-24 21:57:44,13.1667,44.5833,77.5,66,8,4.38,clear sky
628,Pekalongan,ID,2021-10-24 22:01:18,-6.8886,109.6753,81.01,82,48,4.7,scattered clouds
629,Nishihara,JP,2021-10-24 21:59:13,26.1842,127.7558,74.48,73,20,10.36,few clouds
630,Cartagena,CO,2021-10-24 21:57:53,10.3997,-75.5144,85.62,74,75,6.91,broken clouds
631,Catalina,US,2021-10-24 22:01:19,32.5056,-110.9211,86.11,27,8,1.01,clear sky
632,Kushmurun,KZ,2021-10-24 22:01:19,52.4503,64.6311,46.54,43,99,12.03,overcast clouds
633,Tacuarembo,UY,2021-10-24 22:01:20,-31.7333,-55.9833,61.2,50,0,3.36,clear sky
634,Biled,RO,2021-10-24 22:01:20,45.8864,20.9589,40.98,61,1,6.22,light rain
635,Snasa,NO,2021-10-24 22:01:21,64.2457,12.3778,39.15,100,100,3.78,light rain
636,Chernyshevskiy,RU,2021-10-24 22:01:21,63.0128,112.4714,31.84,98,100,6.87,overcast clouds
637,Laguna,US,2021-10-24 21:59:12,38.421,-121.4238,63.27,94,90,4.0,mist
638,Beringovskiy,RU,2021-10-24 22:01:22,63.05,179.3167,9.45,83,44,7.0,scattered clouds
639,Lungi,SL,2021-10-24 22:01:22,9.2212,-12.6831,74.98,97,95,4.21,light rain
640,Blythe,US,2021-10-24 22:01:23,33.6103,-114.5964,88.03,28,70,13.11,broken clouds
641,Nanyamba,TZ,2021-10-24 22:01:23,-10.6833,39.8333,70.39,99,20,3.29,few clouds
642,Loding,NO,2021-10-24 22:01:24,67.3,14.75,38.64,91,75,11.99,light rain
643,San Ignacio,BZ,2021-10-24 22:01:25,17.1561,-89.0714,85.3,75,89,4.99,overcast clouds
644,Porto Torres,IT,2021-10-24 22:01:26,40.835,8.3972,62.78,74,97,14.41,overcast clouds
645,Corowa,AU,2021-10-24 22:01:27,-36.0333,146.3833,53.29,70,0,4.63,clear sky
646,Lamar,US,2021-10-24 22:01:27,33.6668,-95.5836,84.24,67,83,14.03,broken clouds
647,Berea,US,2021-10-24 22:01:28,41.3662,-81.8543,56.16,95,100,7.49,overcast clouds
648,Ust-Kuyga,RU,2021-10-24 22:01:28,70.0167,135.6,3.29,98,100,2.24,overcast clouds
649,Atherton,GB,2021-10-24 22:01:28,53.5237,-2.4935,54.72,92,9,1.99,clear sky
650,Fort Nelson,CA,2021-10-24 22:01:29,58.8053,-122.7002,44.8,58,4,3.06,clear sky
651,Zhoucun,CN,2021-10-24 22:01:29,36.8167,117.8167,51.35,64,2,4.25,clear sky
652,Suluq,LY,2021-10-24 22:01:30,31.6682,20.2521,77.59,29,94,15.46,overcast clouds
653,Ust-Nera,RU,2021-10-24 22:01:30,64.5667,143.2,7.45,97,96,6.17,overcast clouds
654,Bontang,ID,2021-10-24 22:01:31,0.1333,117.5,76.51,90,100,5.59,overcast clouds
655,Cacoal,BR,2021-10-24 22:01:31,-11.4386,-61.4472,75.69,91,67,6.38,heavy intensity rain
656,Manaure,CO,2021-10-24 22:01:32,11.7751,-72.4445,88.03,58,38,18.97,scattered clouds
657,Verkhnevilyuysk,RU,2021-10-24 22:01:32,63.4453,120.3167,32.76,98,100,4.94,light snow
658,Alba,PL,2021-10-24 22:01:33,52.0324,23.1165,38.64,69,81,5.84,broken clouds
659,Hovd,MN,2021-10-24 22:01:33,48.0056,91.6419,32.67,33,3,2.26,clear sky
660,Presidencia Roque Saenz Pena,AR,2021-10-24 22:01:34,-26.7852,-60.4388,72.28,39,0,1.86,clear sky
661,Talara,PE,2021-10-24 22:01:34,-4.5772,-81.2719,66.54,82,29,16.62,scattered clouds
662,Jinchang,CN,2021-10-24 22:01:35,38.4953,102.1739,46.78,45,96,4.59,overcast clouds
663,Pangnirtung,CA,2021-10-24 22:00:00,66.1451,-65.7125,21.56,92,92,1.5,overcast clouds
664,Blois,FR,2021-10-24 22:01:36,47.5833,1.3333,45.18,51,17,6.69,few clouds
665,Tanhacu,BR,2021-10-24 22:01:36,-14.0214,-41.2481,74.34,89,100,5.66,overcast clouds
666,Xining,CN,2021-10-24 22:01:37,36.6167,101.7667,40.33,75,93,2.17,overcast clouds
667,Dudinka,RU,2021-10-24 21:59:11,69.4058,86.1778,24.48,97,100,5.55,light snow
668,Debre Zeyit,ET,2021-10-24 22:01:37,8.75,38.9833,55.06,50,6,5.19,clear sky
669,Praya,CV,2021-10-24 22:01:38,14.9215,-23.5087,77.54,78,20,19.57,few clouds
670,Wawa,NG,2021-10-24 22:01:38,9.9022,4.4192,79.25,71,35,4.12,scattered clouds
671,Hebron,PS,2021-10-24 22:01:39,31.5333,35.1,60.37,75,0,3.38,clear sky
672,Rosa Zarate,EC,2021-10-24 22:01:39,0.3333,-79.4667,78.58,80,100,5.03,light rain
673,Chase,CA,2021-10-24 21:56:46,50.8165,-119.6857,58.32,68,100,5.7,overcast clouds
674,Itaituba,BR,2021-10-24 22:01:40,-4.2761,-55.9836,82.71,66,79,2.01,broken clouds
675,Mahon,ES,2021-10-24 22:01:40,39.8885,4.2658,64.96,94,20,6.91,few clouds
676,Moron,AR,2021-10-24 22:01:41,-34.6534,-58.6198,73.92,29,0,4.9,clear sky
677,Belen,TR,2021-10-24 22:01:41,36.4891,36.2233,57.96,78,0,5.03,clear sky
678,Am Timan,TD,2021-10-24 22:01:41,11.0297,20.2827,80.67,55,56,2.44,broken clouds
679,Tommot,RU,2021-10-24 22:01:42,58.9564,126.2925,34.56,79,100,9.42,overcast clouds
680,Lubao,PH,2021-10-24 22:01:43,14.9167,120.55,77.14,85,87,4.16,overcast clouds
681,Vao,NC,2021-10-24 21:58:54,-22.6667,167.4833,70.57,70,12,13.29,few clouds
682,Jalu,LY,2021-10-24 22:01:43,29.0331,21.5482,74.35,31,5,11.41,clear sky
683,Hit,IQ,2021-10-24 22:01:44,33.6416,42.8251,69.58,22,0,8.28,clear sky
684,Altamira,BR,2021-10-24 22:01:14,-3.2033,-52.2064,80.01,71,67,2.06,broken clouds
685,Barkhan,PK,2021-10-24 22:01:44,29.8977,69.5256,58.46,67,22,9.33,few clouds
686,Khao Yoi,TH,2021-10-24 22:01:45,13.2403,99.8243,75.9,95,97,5.7,overcast clouds
687,Hilton Head Island,US,2021-10-24 22:01:45,32.2163,-80.7526,77.11,80,1,5.75,clear sky
688,Outjo,NA,2021-10-24 22:01:46,-20.1167,16.15,63.03,40,2,9.53,clear sky
689,Mackenzie,CA,2021-10-24 21:57:13,55.2999,-123.1698,41.22,81,1,8.05,clear sky
690,San Angelo,US,2021-10-24 21:59:12,31.4638,-100.437,92.1,24,0,1.99,clear sky
691,Marevo,RU,2021-10-24 22:01:46,57.3146,32.0804,29.82,90,37,3.62,scattered clouds
692,Tiarei,PF,2021-10-24 22:00:32,-17.5333,-149.3333,77.02,93,100,13.89,moderate rain
693,Egvekinot,RU,2021-10-24 22:01:47,66.3167,-179.1667,5.2,86,27,5.93,scattered clouds
694,Sabha,LY,2021-10-24 22:01:48,27.0377,14.4283,78.75,18,8,6.38,clear sky
695,Mahibadhoo,MV,2021-10-24 22:01:48,3.7833,72.9667,82.6,72,47,15.73,scattered clouds
696,Stephenville,US,2021-10-24 21:57:05,32.2207,-98.2023,89.69,43,1,5.75,clear sky
697,Vrangel,RU,2021-10-24 22:01:49,42.7297,133.0839,48.0,77,0,4.54,clear sky
698,Mondlo,ZA,2021-10-24 22:01:11,-27.983,30.7177,49.41,93,100,5.95,overcast clouds
699,Rawlins,US,2021-10-24 22:01:49,41.7911,-107.2387,54.03,48,1,19.57,clear sky
